LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,HUR,TOT,PC_LF,M,2019-12,13.8,
ESP,HUR,TOT,PC_LF,M,2020-01,14,
ESP,HUR,TOT,PC_LF,M,2020-02,13.8,
ESP,HUR,TOT,PC_LF,M,2020-03,14.6,
ESP,HUR,TOT,PC_LF,M,2020-04,15.2,
ESP,HUR,TOT,PC_LF,M,2020-05,15.3,
ESP,HUR,TOT,PC_LF,M,2020-06,15.8,
ESP,HUR,TOT,PC_LF,M,2020-07,16.2,
ESP,HUR,TOT,PC_LF,M,2020-08,16.5,
ESP,HUR,TOT,PC_LF,M,2020-09,16.4,
ESP,HUR,TOT,PC_LF,M,2020-10,16.3,
ESP,HUR,TOT,PC_LF,M,2020-11,16.2,
ESP,HUR,TOT,PC_LF,M,2020-12,16.3,
ESP,HUR,TOT,PC_LF,M,2021-01,15.8,
ESP,HUR,TOT,PC_LF,M,2021-02,15.7,
ESP,HUR,TOT,PC_LF,M,2021-03,15.4,
ESP,HUR,TOT,PC_LF,M,2021-04,15.4,
ESP,HUR,TOT,PC_LF,M,2021-05,15.4,
ESP,HUR,TOT,PC_LF,M,2021-06,15.3,
ESP,HUR,TOT,PC_LF,M,2021-07,15.1,
ESP,HUR,TOT,PC_LF,M,2021-08,14.7,
ESP,HUR,TOT,PC_LF,M,2021-09,14.3,
ESP,HUR,TOT,PC_LF,M,2021-10,13.9,
ESP,HUR,TOT,PC_LF,M,2021-11,13.4,
ESP,HUR,TOT,PC_LF,M,2021-12,13,
ESP,HUR,TOT,PC_LF,M,2022-01,12.7,
SWE,HUR,TOT,PC_LF,M,2010-11,8.2,
SWE,HUR,TOT,PC_LF,M,2010-12,8.2,
SWE,HUR,TOT,PC_LF,M,2011-01,8.2,
SWE,HUR,TOT,PC_LF,M,2011-02,7.9,
SWE,HUR,TOT,PC_LF,M,2011-03,8.1,
SWE,HUR,TOT,PC_LF,M,2011-04,7.8,
SWE,HUR,TOT,PC_LF,M,2011-05,8,
SWE,HUR,TOT,PC_LF,M,2011-06,8.1,
SWE,HUR,TOT,PC_LF,M,2011-07,7.9,
SWE,HUR,TOT,PC_LF,M,2011-08,7.9,
SWE,HUR,TOT,PC_LF,M,2011-09,7.7,
SWE,HUR,TOT,PC_LF,M,2011-10,8,
SWE,HUR,TOT,PC_LF,M,2011-11,7.9,
SWE,HUR,TOT,PC_LF,M,2011-12,8,
SWE,HUR,TOT,PC_LF,M,2012-01,8.1,
SWE,HUR,TOT,PC_LF,M,2012-02,7.9,
SWE,HUR,TOT,PC_LF,M,2012-03,7.6,
SWE,HUR,TOT,PC_LF,M,2012-04,7.6,
SWE,HUR,TOT,PC_LF,M,2012-05,8.4,
SWE,HUR,TOT,PC_LF,M,2012-06,8,
SWE,HUR,TOT,PC_LF,M,2012-07,8.2,
SWE,HUR,TOT,PC_LF,M,2012-08,8.3,
SWE,HUR,TOT,PC_LF,M,2012-09,8.3,
SWE,HUR,TOT,PC_LF,M,2012-10,8.2,
SWE,HUR,TOT,PC_LF,M,2012-11,8.6,
SWE,HUR,TOT,PC_LF,M,2012-12,8.3,
SWE,HUR,TOT,PC_LF,M,2013-01,8.1,
SWE,HUR,TOT,PC_LF,M,2013-02,8.2,
SWE,HUR,TOT,PC_LF,M,2013-03,8.5,
SWE,HUR,TOT,PC_LF,M,2013-04,8.4,
SWE,HUR,TOT,PC_LF,M,2013-05,8,
SWE,HUR,TOT,PC_LF,M,2013-06,8.2,
SWE,HUR,TOT,PC_LF,M,2013-07,8.1,
SWE,HUR,TOT,PC_LF,M,2013-08,8.2,
SWE,HUR,TOT,PC_LF,M,2013-09,8.3,
SWE,HUR,TOT,PC_LF,M,2013-10,8,
SWE,HUR,TOT,PC_LF,M,2013-11,8.2,
SWE,HUR,TOT,PC_LF,M,2013-12,8.2,
SWE,HUR,TOT,PC_LF,M,2014-01,8.3,
SWE,HUR,TOT,PC_LF,M,2014-02,8.2,
SWE,HUR,TOT,PC_LF,M,2014-03,8.3,
SWE,HUR,TOT,PC_LF,M,2014-04,8.3,
SWE,HUR,TOT,PC_LF,M,2014-05,7.8,
SWE,HUR,TOT,PC_LF,M,2014-06,8.3,
SWE,HUR,TOT,PC_LF,M,2014-07,7.9,
SWE,HUR,TOT,PC_LF,M,2014-08,8.2,
SWE,HUR,TOT,PC_LF,M,2014-09,7.9,
SWE,HUR,TOT,PC_LF,M,2014-10,8.2,
SWE,HUR,TOT,PC_LF,M,2014-11,8.1,
SWE,HUR,TOT,PC_LF,M,2014-12,7.7,
SWE,HUR,TOT,PC_LF,M,2015-01,8,
SWE,HUR,TOT,PC_LF,M,2015-02,8.1,
SWE,HUR,TOT,PC_LF,M,2015-03,7.7,
SWE,HUR,TOT,PC_LF,M,2015-04,8,
SWE,HUR,TOT,PC_LF,M,2015-05,7.8,
SWE,HUR,TOT,PC_LF,M,2015-06,7.7,
SWE,HUR,TOT,PC_LF,M,2015-07,7.3,
SWE,HUR,TOT,PC_LF,M,2015-08,7.1,
SWE,HUR,TOT,PC_LF,M,2015-09,7.5,
SWE,HUR,TOT,PC_LF,M,2015-10,7.4,
SWE,HUR,TOT,PC_LF,M,2015-11,7.1,
SWE,HUR,TOT,PC_LF,M,2015-12,7.3,
SWE,HUR,TOT,PC_LF,M,2016-01,7.2,
SWE,HUR,TOT,PC_LF,M,2016-02,7.3,
SWE,HUR,TOT,PC_LF,M,2016-03,7.5,
SWE,HUR,TOT,PC_LF,M,2016-04,6.9,
SWE,HUR,TOT,PC_LF,M,2016-05,7.3,
SWE,HUR,TOT,PC_LF,M,2016-06,6.9,
SWE,HUR,TOT,PC_LF,M,2016-07,7,
SWE,HUR,TOT,PC_LF,M,2016-08,7.3,
SWE,HUR,TOT,PC_LF,M,2016-09,6.9,
SWE,HUR,TOT,PC_LF,M,2016-10,7.1,
SWE,HUR,TOT,PC_LF,M,2016-11,7,
SWE,HUR,TOT,PC_LF,M,2016-12,7.1,
SWE,HUR,TOT,PC_LF,M,2017-01,7,
SWE,HUR,TOT,PC_LF,M,2017-02,7,
SWE,HUR,TOT,PC_LF,M,2017-03,6.6,
SWE,HUR,TOT,PC_LF,M,2017-04,7,
SWE,HUR,TOT,PC_LF,M,2017-05,6.9,
SWE,HUR,TOT,PC_LF,M,2017-06,6.7,
SWE,HUR,TOT,PC_LF,M,2017-07,7.1,
SWE,HUR,TOT,PC_LF,M,2017-08,6.6,
SWE,HUR,TOT,PC_LF,M,2017-09,7,
SWE,HUR,TOT,PC_LF,M,2017-10,7,
SWE,HUR,TOT,PC_LF,M,2017-11,6.6,
SWE,HUR,TOT,PC_LF,M,2017-12,6.7,
SWE,HUR,TOT,PC_LF,M,2018-01,6.8,
SWE,HUR,TOT,PC_LF,M,2018-02,5.9,
SWE,HUR,TOT,PC_LF,M,2018-03,6.3,
SWE,HUR,TOT,PC_LF,M,2018-04,6.6,
SWE,HUR,TOT,PC_LF,M,2018-05,6.1,
SWE,HUR,TOT,PC_LF,M,2018-06,6.6,B
SWE,HUR,TOT,PC_LF,M,2018-07,6.6,
SWE,HUR,TOT,PC_LF,M,2018-08,6.5,
SWE,HUR,TOT,PC_LF,M,2018-09,6.7,
SWE,HUR,TOT,PC_LF,M,2018-10,6.6,
SWE,HUR,TOT,PC_LF,M,2018-11,6.7,
SWE,HUR,TOT,PC_LF,M,2018-12,6.8,
SWE,HUR,TOT,PC_LF,M,2019-01,6.4,
SWE,HUR,TOT,PC_LF,M,2019-02,6.9,
SWE,HUR,TOT,PC_LF,M,2019-03,7.5,
SWE,HUR,TOT,PC_LF,M,2019-04,6.6,
SWE,HUR,TOT,PC_LF,M,2019-05,6.7,
SWE,HUR,TOT,PC_LF,M,2019-06,6.5,
SWE,HUR,TOT,PC_LF,M,2019-07,7.3,
SWE,HUR,TOT,PC_LF,M,2019-08,7.3,
SWE,HUR,TOT,PC_LF,M,2019-09,6.8,
SWE,HUR,TOT,PC_LF,M,2019-10,7,
SWE,HUR,TOT,PC_LF,M,2019-11,7.7,
SWE,HUR,TOT,PC_LF,M,2019-12,6.9,
SWE,HUR,TOT,PC_LF,M,2020-01,7.4,
SWE,HUR,TOT,PC_LF,M,2020-02,7.8,
SWE,HUR,TOT,PC_LF,M,2020-03,6.9,
SWE,HUR,TOT,PC_LF,M,2020-04,8.1,
SWE,HUR,TOT,PC_LF,M,2020-05,8.6,
SWE,HUR,TOT,PC_LF,M,2020-06,9.2,
SWE,HUR,TOT,PC_LF,M,2020-07,9.4,
SWE,HUR,TOT,PC_LF,M,2020-08,9.2,
SWE,HUR,TOT,PC_LF,M,2020-09,9.1,
SWE,HUR,TOT,PC_LF,M,2020-10,8.9,
SWE,HUR,TOT,PC_LF,M,2020-11,8.6,
SWE,HUR,TOT,PC_LF,M,2020-12,9.2,
SWE,HUR,TOT,PC_LF,M,2021-01,9,
SWE,HUR,TOT,PC_LF,M,2021-02,9,
SWE,HUR,TOT,PC_LF,M,2021-03,9.5,
SWE,HUR,TOT,PC_LF,M,2021-04,9.1,
SWE,HUR,TOT,PC_LF,M,2021-05,9.1,
SWE,HUR,TOT,PC_LF,M,2021-06,9.4,
SWE,HUR,TOT,PC_LF,M,2021-07,8.3,
SWE,HUR,TOT,PC_LF,M,2021-08,8.8,
SWE,HUR,TOT,PC_LF,M,2021-09,8.8,
SWE,HUR,TOT,PC_LF,M,2021-10,8.5,
SWE,HUR,TOT,PC_LF,M,2021-11,8.2,
SWE,HUR,TOT,PC_LF,M,2021-12,8,
SWE,HUR,TOT,PC_LF,M,2022-01,8.1,
TUR,HUR,TOT,PC_LF,M,2010-11,10.2,
TUR,HUR,TOT,PC_LF,M,2010-12,10.1,
TUR,HUR,TOT,PC_LF,M,2011-01,9.9,
TUR,HUR,TOT,PC_LF,M,2011-02,9.6,
TUR,HUR,TOT,PC_LF,M,2011-03,9.5,
TUR,HUR,TOT,PC_LF,M,2011-04,9.5,
TUR,HUR,TOT,PC_LF,M,2011-05,9.6,
TUR,HUR,TOT,PC_LF,M,2011-06,9.5,
TUR,HUR,TOT,PC_LF,M,2011-07,9.2,
TUR,HUR,TOT,PC_LF,M,2011-08,8.8,
TUR,HUR,TOT,PC_LF,M,2011-09,8.4,
TUR,HUR,TOT,PC_LF,M,2011-10,8.5,
TUR,HUR,TOT,PC_LF,M,2011-11,8.4,
TUR,HUR,TOT,PC_LF,M,2011-12,8.5,
TUR,HUR,TOT,PC_LF,M,2012-01,8.4,
TUR,HUR,TOT,PC_LF,M,2012-02,8.6,
TUR,HUR,TOT,PC_LF,M,2012-03,8.6,
TUR,HUR,TOT,PC_LF,M,2012-04,8.5,
TUR,HUR,TOT,PC_LF,M,2012-05,8.3,
TUR,HUR,TOT,PC_LF,M,2012-06,8,
TUR,HUR,TOT,PC_LF,M,2012-07,8.1,
TUR,HUR,TOT,PC_LF,M,2012-08,8.2,
TUR,HUR,TOT,PC_LF,M,2012-09,8.4,
TUR,HUR,TOT,PC_LF,M,2012-10,8.4,
TUR,HUR,TOT,PC_LF,M,2012-11,8.6,
TUR,HUR,TOT,PC_LF,M,2012-12,8.8,
TUR,HUR,TOT,PC_LF,M,2013-01,8.8,
TUR,HUR,TOT,PC_LF,M,2013-02,8.8,
TUR,HUR,TOT,PC_LF,M,2013-03,9,
TUR,HUR,TOT,PC_LF,M,2013-04,9.1,
TUR,HUR,TOT,PC_LF,M,2013-05,9,
TUR,HUR,TOT,PC_LF,M,2013-06,8.9,
TUR,HUR,TOT,PC_LF,M,2013-07,9.1,
TUR,HUR,TOT,PC_LF,M,2013-08,9.2,
TUR,HUR,TOT,PC_LF,M,2013-09,9.3,
TUR,HUR,TOT,PC_LF,M,2013-10,9.1,
TUR,HUR,TOT,PC_LF,M,2013-11,9.2,
TUR,HUR,TOT,PC_LF,M,2013-12,9.1,B
TUR,HUR,TOT,PC_LF,M,2014-01,9.2,
TUR,HUR,TOT,PC_LF,M,2014-02,9.5,
TUR,HUR,TOT,PC_LF,M,2014-03,9.5,
TUR,HUR,TOT,PC_LF,M,2014-04,9.7,
TUR,HUR,TOT,PC_LF,M,2014-05,9.7,
TUR,HUR,TOT,PC_LF,M,2014-06,9.7,
TUR,HUR,TOT,PC_LF,M,2014-07,9.9,
TUR,HUR,TOT,PC_LF,M,2014-08,10.2,
TUR,HUR,TOT,PC_LF,M,2014-09,10.1,
TUR,HUR,TOT,PC_LF,M,2014-10,10.4,
TUR,HUR,TOT,PC_LF,M,2014-11,10.5,
TUR,HUR,TOT,PC_LF,M,2014-12,10.3,
TUR,HUR,TOT,PC_LF,M,2015-01,10.5,
TUR,HUR,TOT,PC_LF,M,2015-02,10.7,
TUR,HUR,TOT,PC_LF,M,2015-03,10.5,
TUR,HUR,TOT,PC_LF,M,2015-04,10.5,
TUR,HUR,TOT,PC_LF,M,2015-05,10.2,
TUR,HUR,TOT,PC_LF,M,2015-06,10.2,
TUR,HUR,TOT,PC_LF,M,2015-07,10.1,
TUR,HUR,TOT,PC_LF,M,2015-08,10.1,
TUR,HUR,TOT,PC_LF,M,2015-09,10.2,
TUR,HUR,TOT,PC_LF,M,2015-10,10.2,
TUR,HUR,TOT,PC_LF,M,2015-11,10.2,
TUR,HUR,TOT,PC_LF,M,2015-12,10.4,
TUR,HUR,TOT,PC_LF,M,2016-01,10.2,
TUR,HUR,TOT,PC_LF,M,2016-02,10.1,
TUR,HUR,TOT,PC_LF,M,2016-03,10.2,
TUR,HUR,TOT,PC_LF,M,2016-04,10.1,
TUR,HUR,TOT,PC_LF,M,2016-05,10.3,
TUR,HUR,TOT,PC_LF,M,2016-06,10.7,
TUR,HUR,TOT,PC_LF,M,2016-07,11.1,
TUR,HUR,TOT,PC_LF,M,2016-08,11.1,
TUR,HUR,TOT,PC_LF,M,2016-09,11.6,
TUR,HUR,TOT,PC_LF,M,2016-10,11.5,
TUR,HUR,TOT,PC_LF,M,2016-11,11.6,
TUR,HUR,TOT,PC_LF,M,2016-12,12.1,
TUR,HUR,TOT,PC_LF,M,2017-01,12,
TUR,HUR,TOT,PC_LF,M,2017-02,11.9,
TUR,HUR,TOT,PC_LF,M,2017-03,11.9,
TUR,HUR,TOT,PC_LF,M,2017-04,11.6,
TUR,HUR,TOT,PC_LF,M,2017-05,11.1,
TUR,HUR,TOT,PC_LF,M,2017-06,11,
TUR,HUR,TOT,PC_LF,M,2017-07,10.6,
TUR,HUR,TOT,PC_LF,M,2017-08,10.5,
TUR,HUR,TOT,PC_LF,M,2017-09,10.3,
TUR,HUR,TOT,PC_LF,M,2017-10,10.3,
TUR,HUR,TOT,PC_LF,M,2017-11,10.1,
TUR,HUR,TOT,PC_LF,M,2017-12,9.9,
TUR,HUR,TOT,PC_LF,M,2018-01,9.8,
TUR,HUR,TOT,PC_LF,M,2018-02,10,
TUR,HUR,TOT,PC_LF,M,2018-03,10,
TUR,HUR,TOT,PC_LF,M,2018-04,10.2,
TUR,HUR,TOT,PC_LF,M,2018-05,10.6,
TUR,HUR,TOT,PC_LF,M,2018-06,10.7,
TUR,HUR,TOT,PC_LF,M,2018-07,10.8,
TUR,HUR,TOT,PC_LF,M,2018-08,11.2,
TUR,HUR,TOT,PC_LF,M,2018-09,11.5,
TUR,HUR,TOT,PC_LF,M,2018-10,11.6,
TUR,HUR,TOT,PC_LF,M,2018-11,12.2,
TUR,HUR,TOT,PC_LF,M,2018-12,12.7,
TUR,HUR,TOT,PC_LF,M,2019-01,13.5,
TUR,HUR,TOT,PC_LF,M,2019-02,13.9,
TUR,HUR,TOT,PC_LF,M,2019-03,13.9,
TUR,HUR,TOT,PC_LF,M,2019-04,13.7,
TUR,HUR,TOT,PC_LF,M,2019-05,13.7,
TUR,HUR,TOT,PC_LF,M,2019-06,13.7,
TUR,HUR,TOT,PC_LF,M,2019-07,13.9,
TUR,HUR,TOT,PC_LF,M,2019-08,14,
TUR,HUR,TOT,PC_LF,M,2019-09,14.1,
TUR,HUR,TOT,PC_LF,M,2019-10,13.5,
TUR,HUR,TOT,PC_LF,M,2019-11,13.3,
TUR,HUR,TOT,PC_LF,M,2019-12,13.4,
TUR,HUR,TOT,PC_LF,M,2020-01,13.1,
TUR,HUR,TOT,PC_LF,M,2020-02,12.8,
TUR,HUR,TOT,PC_LF,M,2020-03,13.1,
TUR,HUR,TOT,PC_LF,M,2020-04,13.4,
TUR,HUR,TOT,PC_LF,M,2020-05,13.2,
TUR,HUR,TOT,PC_LF,M,2020-06,13.3,
TUR,HUR,TOT,PC_LF,M,2020-07,14.4,
TUR,HUR,TOT,PC_LF,M,2020-08,12.9,
TUR,HUR,TOT,PC_LF,M,2020-09,12.8,
TUR,HUR,TOT,PC_LF,M,2020-10,13.1,
TUR,HUR,TOT,PC_LF,M,2020-11,13,
TUR,HUR,TOT,PC_LF,M,2020-12,12.7,
TUR,HUR,TOT,PC_LF,M,2021-01,12.7,
TUR,HUR,TOT,PC_LF,M,2021-02,13.1,
TUR,HUR,TOT,PC_LF,M,2021-03,13,
TUR,HUR,TOT,PC_LF,M,2021-04,13.4,
TUR,HUR,TOT,PC_LF,M,2021-05,12.6,
TUR,HUR,TOT,PC_LF,M,2021-06,10.6,
TUR,HUR,TOT,PC_LF,M,2021-07,11.8,
TUR,HUR,TOT,PC_LF,M,2021-08,11.8,
TUR,HUR,TOT,PC_LF,M,2021-09,11.5,
TUR,HUR,TOT,PC_LF,M,2021-10,11.2,
TUR,HUR,TOT,PC_LF,M,2021-11,11.3,
TUR,HUR,TOT,PC_LF,M,2021-12,11.2,
GBR,HUR,TOT,PC_LF,M,2010-11,7.9,
GBR,HUR,TOT,PC_LF,M,2010-12,7.9,
GBR,HUR,TOT,PC_LF,M,2011-01,7.8,
GBR,HUR,TOT,PC_LF,M,2011-02,7.8,
GBR,HUR,TOT,PC_LF,M,2011-03,7.7,
GBR,HUR,TOT,PC_LF,M,2011-04,7.8,
GBR,HUR,TOT,PC_LF,M,2011-05,7.9,
GBR,HUR,TOT,PC_LF,M,2011-06,8,
GBR,HUR,TOT,PC_LF,M,2011-07,8.2,
GBR,HUR,TOT,PC_LF,M,2011-08,8.3,
GBR,HUR,TOT,PC_LF,M,2011-09,8.4,
GBR,HUR,TOT,PC_LF,M,2011-10,8.5,
GBR,HUR,TOT,PC_LF,M,2011-11,8.4,
GBR,HUR,TOT,PC_LF,M,2011-12,8.4,
GBR,HUR,TOT,PC_LF,M,2012-01,8.3,
GBR,HUR,TOT,PC_LF,M,2012-02,8.2,
GBR,HUR,TOT,PC_LF,M,2012-03,8.2,
GBR,HUR,TOT,PC_LF,M,2012-04,8.1,
GBR,HUR,TOT,PC_LF,M,2012-05,8,
GBR,HUR,TOT,PC_LF,M,2012-06,8,
GBR,HUR,TOT,PC_LF,M,2012-07,7.9,
GBR,HUR,TOT,PC_LF,M,2012-08,7.9,
GBR,HUR,TOT,PC_LF,M,2012-09,7.9,
GBR,HUR,TOT,PC_LF,M,2012-10,7.8,
GBR,HUR,TOT,PC_LF,M,2012-11,7.8,
GBR,HUR,TOT,PC_LF,M,2012-12,7.8,
GBR,HUR,TOT,PC_LF,M,2013-01,8,
GBR,HUR,TOT,PC_LF,M,2013-02,7.8,
GBR,HUR,TOT,PC_LF,M,2013-03,7.8,
GBR,HUR,TOT,PC_LF,M,2013-04,7.8,
GBR,HUR,TOT,PC_LF,M,2013-05,7.7,
GBR,HUR,TOT,PC_LF,M,2013-06,7.7,
GBR,HUR,TOT,PC_LF,M,2013-07,7.7,
GBR,HUR,TOT,PC_LF,M,2013-08,7.6,
GBR,HUR,TOT,PC_LF,M,2013-09,7.4,
GBR,HUR,TOT,PC_LF,M,2013-10,7.2,
GBR,HUR,TOT,PC_LF,M,2013-11,7.2,
GBR,HUR,TOT,PC_LF,M,2013-12,7.2,
GBR,HUR,TOT,PC_LF,M,2014-01,6.9,
GBR,HUR,TOT,PC_LF,M,2014-02,6.8,
GBR,HUR,TOT,PC_LF,M,2014-03,6.6,
GBR,HUR,TOT,PC_LF,M,2014-04,6.4,
GBR,HUR,TOT,PC_LF,M,2014-05,6.3,
GBR,HUR,TOT,PC_LF,M,2014-06,6.1,
GBR,HUR,TOT,PC_LF,M,2014-07,6,
GBR,HUR,TOT,PC_LF,M,2014-08,6,
GBR,HUR,TOT,PC_LF,M,2014-09,6,
GBR,HUR,TOT,PC_LF,M,2014-10,5.9,
GBR,HUR,TOT,PC_LF,M,2014-11,5.7,
GBR,HUR,TOT,PC_LF,M,2014-12,5.7,
GBR,HUR,TOT,PC_LF,M,2015-01,5.6,
GBR,HUR,TOT,PC_LF,M,2015-02,5.5,
GBR,HUR,TOT,PC_LF,M,2015-03,5.5,
GBR,HUR,TOT,PC_LF,M,2015-04,5.6,
GBR,HUR,TOT,PC_LF,M,2015-05,5.6,
GBR,HUR,TOT,PC_LF,M,2015-06,5.5,
GBR,HUR,TOT,PC_LF,M,2015-07,5.4,
GBR,HUR,TOT,PC_LF,M,2015-08,5.3,
GBR,HUR,TOT,PC_LF,M,2015-09,5.2,
GBR,HUR,TOT,PC_LF,M,2015-10,5.1,
GBR,HUR,TOT,PC_LF,M,2015-11,5.1,
GBR,HUR,TOT,PC_LF,M,2015-12,5.1,
GBR,HUR,TOT,PC_LF,M,2016-01,5.1,
GBR,HUR,TOT,PC_LF,M,2016-02,5.1,
GBR,HUR,TOT,PC_LF,M,2016-03,5,
GBR,HUR,TOT,PC_LF,M,2016-04,4.9,
GBR,HUR,TOT,PC_LF,M,2016-05,4.9,
GBR,HUR,TOT,PC_LF,M,2016-06,4.9,
GBR,HUR,TOT,PC_LF,M,2016-07,5,
GBR,HUR,TOT,PC_LF,M,2016-08,4.8,
GBR,HUR,TOT,PC_LF,M,2016-09,4.8,
GBR,HUR,TOT,PC_LF,M,2016-10,4.8,
GBR,HUR,TOT,PC_LF,M,2016-11,4.7,
GBR,HUR,TOT,PC_LF,M,2016-12,4.7,
GBR,HUR,TOT,PC_LF,M,2017-01,4.6,
GBR,HUR,TOT,PC_LF,M,2017-02,4.6,
GBR,HUR,TOT,PC_LF,M,2017-03,4.5,
GBR,HUR,TOT,PC_LF,M,2017-04,4.4,
GBR,HUR,TOT,PC_LF,M,2017-05,4.4,
GBR,HUR,TOT,PC_LF,M,2017-06,4.3,
GBR,HUR,TOT,PC_LF,M,2017-07,4.3,
GBR,HUR,TOT,PC_LF,M,2017-08,4.3,
GBR,HUR,TOT,PC_LF,M,2017-09,4.2,
GBR,HUR,TOT,PC_LF,M,2017-10,4.3,
GBR,HUR,TOT,PC_LF,M,2017-11,4.4,
GBR,HUR,TOT,PC_LF,M,2017-12,4.3,
GBR,HUR,TOT,PC_LF,M,2018-01,4.2,
GBR,HUR,TOT,PC_LF,M,2018-02,4.2,
GBR,HUR,TOT,PC_LF,M,2018-03,4.2,
GBR,HUR,TOT,PC_LF,M,2018-04,4.2,
GBR,HUR,TOT,PC_LF,M,2018-05,4,
GBR,HUR,TOT,PC_LF,M,2018-06,4,
GBR,HUR,TOT,PC_LF,M,2018-07,4,
GBR,HUR,TOT,PC_LF,M,2018-08,4.1,
GBR,HUR,TOT,PC_LF,M,2018-09,4.1,
GBR,HUR,TOT,PC_LF,M,2018-10,4,
GBR,HUR,TOT,PC_LF,M,2018-11,4,
GBR,HUR,TOT,PC_LF,M,2018-12,3.9,
GBR,HUR,TOT,PC_LF,M,2019-01,3.9,
GBR,HUR,TOT,PC_LF,M,2019-02,3.8,
GBR,HUR,TOT,PC_LF,M,2019-03,3.8,
GBR,HUR,TOT,PC_LF,M,2019-04,3.8,
GBR,HUR,TOT,PC_LF,M,2019-05,3.9,
GBR,HUR,TOT,PC_LF,M,2019-06,3.8,
GBR,HUR,TOT,PC_LF,M,2019-07,3.9,
GBR,HUR,TOT,PC_LF,M,2019-08,3.8,
GBR,HUR,TOT,PC_LF,M,2019-09,3.8,
GBR,HUR,TOT,PC_LF,M,2019-10,3.8,
GBR,HUR,TOT,PC_LF,M,2019-11,3.8,
GBR,HUR,TOT,PC_LF,M,2019-12,3.9,
GBR,HUR,TOT,PC_LF,M,2020-01,4,
GBR,HUR,TOT,PC_LF,M,2020-02,4,
GBR,HUR,TOT,PC_LF,M,2020-03,4,
GBR,HUR,TOT,PC_LF,M,2020-04,4.1,
GBR,HUR,TOT,PC_LF,M,2020-05,4.1,
GBR,HUR,TOT,PC_LF,M,2020-06,4.3,
GBR,HUR,TOT,PC_LF,M,2020-07,4.5,
GBR,HUR,TOT,PC_LF,M,2020-08,4.8,
GBR,HUR,TOT,PC_LF,M,2020-09,5,
GBR,HUR,TOT,PC_LF,M,2020-10,5.1,
GBR,HUR,TOT,PC_LF,M,2020-11,5.2,
GBR,HUR,TOT,PC_LF,M,2020-12,5.1,
GBR,HUR,TOT,PC_LF,M,2021-01,5,
GBR,HUR,TOT,PC_LF,M,2021-02,4.9,
GBR,HUR,TOT,PC_LF,M,2021-03,4.8,
GBR,HUR,TOT,PC_LF,M,2021-04,4.8,
GBR,HUR,TOT,PC_LF,M,2021-05,4.7,
GBR,HUR,TOT,PC_LF,M,2021-06,4.6,
GBR,HUR,TOT,PC_LF,M,2021-07,4.5,
GBR,HUR,TOT,PC_LF,M,2021-08,4.3,
GBR,HUR,TOT,PC_LF,M,2021-09,4.2,
GBR,HUR,TOT,PC_LF,M,2021-10,4.1,
GBR,HUR,TOT,PC_LF,M,2021-11,4.1,
GBR,HUR,TOT,PC_LF,M,2021-12,3.9,
USA,HUR,TOT,PC_LF,M,2010-11,9.8,
USA,HUR,TOT,PC_LF,M,2010-12,9.3,
USA,HUR,TOT,PC_LF,M,2011-01,9.1,
USA,HUR,TOT,PC_LF,M,2011-02,9,
USA,HUR,TOT,PC_LF,M,2011-03,9,
USA,HUR,TOT,PC_LF,M,2011-04,9.1,
USA,HUR,TOT,PC_LF,M,2011-05,9,
USA,HUR,TOT,PC_LF,M,2011-06,9.1,
USA,HUR,TOT,PC_LF,M,2011-07,9,
USA,HUR,TOT,PC_LF,M,2011-08,9,
USA,HUR,TOT,PC_LF,M,2011-09,9,
USA,HUR,TOT,PC_LF,M,2011-10,8.8,
USA,HUR,TOT,PC_LF,M,2011-11,8.6,
USA,HUR,TOT,PC_LF,M,2011-12,8.5,
USA,HUR,TOT,PC_LF,M,2012-01,8.3,
USA,HUR,TOT,PC_LF,M,2012-02,8.3,
USA,HUR,TOT,PC_LF,M,2012-03,8.2,
USA,HUR,TOT,PC_LF,M,2012-04,8.2,
USA,HUR,TOT,PC_LF,M,2012-05,8.2,
USA,HUR,TOT,PC_LF,M,2012-06,8.2,
USA,HUR,TOT,PC_LF,M,2012-07,8.2,
USA,HUR,TOT,PC_LF,M,2012-08,8.1,
USA,HUR,TOT,PC_LF,M,2012-09,7.8,
USA,HUR,TOT,PC_LF,M,2012-10,7.8,
USA,HUR,TOT,PC_LF,M,2012-11,7.7,
USA,HUR,TOT,PC_LF,M,2012-12,7.9,
USA,HUR,TOT,PC_LF,M,2013-01,8,
USA,HUR,TOT,PC_LF,M,2013-02,7.7,
USA,HUR,TOT,PC_LF,M,2013-03,7.5,
USA,HUR,TOT,PC_LF,M,2013-04,7.6,
USA,HUR,TOT,PC_LF,M,2013-05,7.5,
USA,HUR,TOT,PC_LF,M,2013-06,7.5,
USA,HUR,TOT,PC_LF,M,2013-07,7.3,
USA,HUR,TOT,PC_LF,M,2013-08,7.2,
USA,HUR,TOT,PC_LF,M,2013-09,7.2,
USA,HUR,TOT,PC_LF,M,2013-10,7.2,
USA,HUR,TOT,PC_LF,M,2013-11,6.9,
USA,HUR,TOT,PC_LF,M,2013-12,6.7,
USA,HUR,TOT,PC_LF,M,2014-01,6.6,
USA,HUR,TOT,PC_LF,M,2014-02,6.7,
USA,HUR,TOT,PC_LF,M,2014-03,6.7,
